train_loss,eval_loss
0.7340829905923856,0.26306799054145813
0.6533467474969196,0.2597365379333496
0.6431572453104577,0.287036269903183
0.6358241114366879,0.25875407457351685
0.6160692616900075,0.2553709149360657
0.6223438556424622,0.24876709282398224
0.6108220223804501,0.24675330519676208
0.6223912840066306,0.25379642844200134
0.6059320146747168,0.25279682874679565
0.5919753765511652,0.2470492124557495
0.5902017476652789,0.24964116513729095
0.5782743285848627,0.25078096985816956
0.5788993074740083,0.25140130519866943
0.5267861819897487,0.24964448809623718
0.46920696084381885,0.2564120888710022
0.4924796142431113,0.2528607249259949
0.5456307914659404,0.24295055866241455
0.46394652787373153,0.2645565867424011
0.42651409468216467,0.25513172149658203
0.39943266601253163,0.25043636560440063
0.42425212889775477,0.2546626925468445
0.3803657173444774,0.25859972834587097
0.3579430038973609,0.25541171431541443
0.36596213595433147,0.25039079785346985
0.34207900193022805,0.254020094871521
0.43095283292268227,0.32661256194114685
0.45788666401715505,0.2880357503890991
0.37132032173571455,0.28258267045021057
0.37331549126834845,0.25829625129699707
0.37214556496027584,0.2510731816291809
0.31185981170902816,0.24343068897724152
0.3124202596250796,0.25511354207992554
0.32323688131205713,0.259799063205719
0.31863791112490913,0.23768244683742523
0.3039349591048103,0.24371156096458435
0.2910729109218195,0.3817976117134094
0.2870214029430966,0.2966623902320862
0.27883590064854274,0.3171423375606537
0.44347033395983304,0.25577089190483093
0.3193639047699552,0.2489805966615677
0.29371501930255123,0.25276264548301697
0.28280400553349677,0.2516309916973114
0.2857585974718998,0.36453717947006226
0.31286413254647694,0.308278352022171
0.2739645086483104,0.2554665803909302
0.2648434859000581,0.24895380437374115
0.2605603101523307,0.24693599343299866
0.26034972566419906,0.27512121200561523
0.2577541706090839,0.40565308928489685
0.27502791728350146,0.9665223360061646
0.2514016554682327,0.5141874551773071
0.2496516327033722,0.27286800742149353
0.23907993997438623,0.254029244184494
0.2403318287219075,0.39919278025627136
0.2384623287594163,0.8137311935424805
0.2341577581695618,0.4114057123661041
0.2371558207852846,0.6073469519615173
0.22881519042078313,0.28312358260154724
0.22491020861087493,0.32855209708213806
0.2612524301190775,0.2697022259235382
0.22940963678021967,0.26134347915649414
0.22369262146952054,0.2572556436061859
0.21987791747823243,0.25405484437942505
0.22015927485433162,0.2513894736766815
0.21601382969747202,0.2610524892807007
0.21397911962078872,0.3161523640155792
0.21685475048214836,0.3335259258747101
0.20038154744128897,0.3868978023529053
0.19896325234643703,0.3088819980621338
0.21565074427339015,0.27523696422576904
0.22382646827312883,0.2492007166147232
0.2024577445119185,0.2632755637168884
0.1978773724174904,0.2678263187408447
0.19596726360010908,0.3018646240234375
0.20209528095534562,0.33361172676086426
0.1824568217855941,0.43946197628974915
0.17863558073345276,0.3835495710372925
0.1635810889872191,0.39682334661483765
0.15743955798158593,0.3755052983760834
0.15075423041404298,0.370387464761734
0.23724602840789394,0.4102430045604706
0.16885209408105906,0.42740750312805176
0.14908754837904925,0.4701201915740967
0.14220041561660363,0.46638786792755127
