train_loss,eval_loss
0.7568333485073758,0.2681303322315216
0.659700205199209,0.25949060916900635
0.6476453587722799,0.2622913420200348
0.6465696008018921,0.2718989849090576
0.6200442489306586,0.2646584212779999
0.6121379645572735,0.26620644330978394
0.5711752762142397,0.26113593578338623
0.5367779167937515,0.25972187519073486
0.5612917888322503,0.2729138135910034
0.6331503873678107,0.2801668643951416
0.6431007075354891,0.26059815287590027
0.6094437588254801,0.25864315032958984
0.5786291848215349,0.25578534603118896
0.5225638327784436,0.25720781087875366
0.5312263801559646,0.25436562299728394
0.49720584600249684,0.2522120177745819
0.48633103824072044,0.250434011220932
0.47892123165146155,0.25196555256843567
0.4701384636026413,0.25189751386642456
0.4658578695997916,0.24750927090644836
0.4459005169400465,0.25171980261802673
0.4404568371910065,0.24802204966545105
0.429202757558094,0.24694177508354187
0.423527489046629,0.305513858795166
0.4047050588371438,0.25112268328666687
0.40139343229171026,0.2435607761144638
0.38458434171671835,0.24152643978595734
0.3764322701508774,0.25311118364334106
0.38469580478103477,0.2416330724954605
0.3606846574155408,0.23889127373695374
0.35260712321393445,0.2453361600637436
0.34502963736350506,0.23709754645824432
0.33323425802865003,0.24433568120002747
0.33525657679205706,0.24226006865501404
0.32108901707952603,0.2404719442129135
0.3133985660878793,0.24919962882995605
0.30861345123359646,0.24048416316509247
0.30189624729729114,0.2639867663383484
0.29015436032101327,0.2533505856990814
0.29122413460556645,0.2721887230873108
0.29052983525186277,0.24923953413963318
0.2717008220320396,0.24499884247779846
0.2889154174719349,0.25943127274513245
0.28301934255872696,0.2623364329338074
0.26608388609141453,0.2725679874420166
0.26808558075968747,0.26754194498062134
0.25629956476430354,0.3112834095954895
0.25103432951377924,0.2475591003894806
0.2502950413883921,0.26594510674476624
0.2473169186753878,0.31314414739608765
0.25398839347998675,0.2896696627140045
0.2403499030348119,0.3255782723426819
0.23383986267198356,0.28496068716049194
0.22444153784494275,0.29181426763534546
0.23194057583291816,0.2713889181613922
0.23924518495532426,0.2599398195743561
0.22826369666891527,0.3855476975440979
0.21101814638337613,0.3466508984565735
0.2261796746025879,0.27389562129974365
0.24692402209706626,0.27507466077804565
0.24035389672941956,0.27788475155830383
0.2227912759084106,0.28822141885757446
0.22106808297724628,0.2912777066230774
0.2031905144733017,0.3203127086162567
0.21208106622219863,0.32895269989967346
0.19342057507148047,0.3195858895778656
0.19504965602140303,0.31266987323760986
0.18884338935882858,0.32266339659690857
0.19148034359288454,0.2614750862121582
0.20208968877595238,0.32824739813804626
0.17705136413208888,0.3298090100288391
0.17733072071519046,0.2597693204879761
0.19829334879345462,0.3229493796825409
0.17586815711310808,0.3188282251358032
0.17010671144045683,0.3418537676334381
0.1710320166727825,0.34503987431526184
0.1650469467482398,0.3558853566646576
0.17708089611738737,0.3091372847557068
0.18312724818621243,0.2997846305370331
0.17588410554910822,0.3049721419811249
0.15319132340794853,0.3203372359275818
0.1688857106511921,0.32423797249794006
