train_loss,eval_loss
0.9640673842565356,0.24889884889125824
0.7911816078405313,0.24958811700344086
0.7138911099860193,0.2504808306694031
0.671096627130116,0.25008076429367065
0.6413838934588983,0.24887613952159882
0.6227811383684823,0.24962015450000763
0.6136685230055012,0.24877192080020905
0.5993111205905779,0.24947309494018555
0.5924451743098307,0.24925151467323303
0.5734907563170133,0.24836452305316925
0.5552428564923798,0.24722585082054138
0.5434062695664931,0.2470047026872635
0.5369785306865258,0.24696283042430878
0.5233559522369271,0.24767790734767914
0.5145001043576999,0.2481156587600708
0.5082821351107484,0.24832744896411896
0.5011102070182025,0.24775704741477966
0.4935430096472368,0.24650099873542786
0.489011098047507,0.24475456774234772
0.4818911389134927,0.2457713633775711
0.4777824229146554,0.2440904676914215
0.47102021088629414,0.24563339352607727
0.46737840945669595,0.24159328639507294
0.46677680866124305,0.24277152121067047
0.4572910991177374,0.23934906721115112
0.4523529212824726,0.2339434027671814
0.448527919496781,0.23137828707695007
0.44515215509365447,0.23165340721607208
0.4389419601928797,0.2513645589351654
0.43831011873257114,0.23147141933441162
0.43972638564904226,0.23470894992351532
0.42778778240681725,0.2318705916404724
0.4270650741151403,0.23162874579429626
0.42324309219774775,0.23076234757900238
0.4230758787874144,0.22948057949543
0.41849578811824206,0.23108336329460144
0.41426495466998386,0.2295062392950058
0.412598842675969,0.23027998208999634
0.4100919771746681,0.23386353254318237
0.4087097164116331,0.23348598182201385
0.4071327787082631,0.23440702259540558
0.4032264612235152,0.23229289054870605
0.4018607463947629,0.2268010377883911
0.39973088606872076,0.2338174283504486
0.3980391714443378,0.23128660023212433
0.39559503911817273,0.23180335760116577
0.40105561789516586,0.23153795301914215
0.3932726597717672,0.23205576837062836
0.3902881634555917,0.23329883813858032
0.3880692399015502,0.23207169771194458
0.390668109217173,0.23491384088993073
0.38588324420602615,0.23156242072582245
0.3832748984203794,0.23213380575180054
0.38380364365218655,0.23262794315814972
0.37978890934499104,0.23348017036914825
0.3781885159086219,0.23217788338661194
0.3770983916558782,0.23476427793502808
0.3750911072906438,0.2336701899766922
0.3741964451818687,0.23370236158370972
0.3718126656094772,0.2357739359140396
0.3735805779078438,0.23470087349414825
0.36822960190089316,0.23765574395656586
0.3668977412170919,0.23697230219841003
0.36542079539403916,0.2379027009010315
0.3668172683308267,0.23636703193187714
0.36236962496325875,0.2362099587917328
0.36087321832367547,0.24292923510074615
0.3608697570761826,0.23737674951553345
0.35914190259484996,0.24051398038864136
0.3563911935758771,0.24217237532138824
0.3552352898629908,0.24278809130191803
0.3539862825305264,0.23941783607006073
0.3524209930505775,0.2596253752708435
0.35131774857651693,0.2653195559978485
0.35022213348756015,0.23495379090309143
0.3585295348062517,0.2479849010705948
0.36264091882157634,0.24136076867580414
0.35500463636840573,0.23580531775951385
0.35276942532466715,0.23598994314670563
0.351005887330304,0.23424527049064636
0.35233906031589085,0.23664069175720215
0.34790413844801965,0.2350281924009323
0.3468392040161987,0.23427005112171173
0.34462513142933876,0.23753172159194946
0.34220151731664417,0.23532655835151672
0.33975244669523663,0.24582168459892273
0.33655001142010826,0.24177968502044678
0.33587022692842144,0.23913156986236572
0.3334554039518937,0.2344970405101776
0.33516999900818123,0.24345828592777252
0.3308936066098477,0.25474977493286133
0.3303750327842573,0.24572314321994781
0.32838956174009304,0.2439044713973999
